Student_ID,First_Name,Last_Name,Attendance ,Assignments_Avg,Participation_Score
S5148,Emma,Davis,,81.08,8.29
S5149,Maria,Jones,71.94,69.33,0.85
S5150,Maria,Davis,71.6,60.84,4.42
S5151,Emma,Jones,,96.28,1.63
S5152,John,Smith,79.08,75.74,6.11
S5153,Ahmed,Smith,92.81,74.05,7.86
S5154,Ali,Smith,65.42,99.81,6.67
S5155,Liam,Jones,91.08,69.2,3.18
S5156,Sara,Johnson,78.3,92.71,1.4
S5157,Maria,Smith,65.03,93.12,7.94
S5158,Sara,Davis,64.76,61.63,3.24
S5159,Ali,Brown,68.06,54.74,0.22
S5160,Omar,Jones,81.13,,5.71
S5161,Sara,Davis,61.54,71.29,2.47
S5162,Ali,Williams,96.02,50.11,8.41
S5163,Liam,Williams,78.75,74.95,1.43
S5164,Emma,Brown,96,80.97,4.35
S5165,John,Johnson,52.32,88.8,2.53
S5166,Liam,Smith,67.13,97.15,6.9
S5167,Maria,Jones,51.14,,5.49
S5168,Ali,Davis,63.61,97.01,7.91
S5169,Sara,Smith,93.1,51.61,4.59
S5170,Maria,Davis,51.83,85.59,0.05
S5171,John,Jones,71.81,,2.15
S5172,Emma,Williams,55.88,59.38,9.99
S5173,Omar,Smith,70.84,90.02,4.05
S5174,Maria,Brown,91.94,70.86,6.2
S5175,Omar,Johnson,81.15,95.83,9.05
S5176,Ali,Brown,86.84,52.12,0.21
S5177,John,Johnson,67.46,90.11,6.6
S5178,Sara,Davis,97.22,,2.88
S5179,John,Smith,85.46,58.83,2.79
S5180,John,Smith,71.09,73.87,2.25
S5181,Ahmed,Johnson,71.32,69.78,8.23
S5182,John,Williams,95.93,74.31,3.73
S5183,John,Jones,78.82,97,0.67
S5184,Liam,Brown,,82.87,0.97
S5185,Maria,Davis,,64.52,1.49
S5186,Sara,Brown,61.18,58.65,8.99
S5187,Liam,Brown,86.18,71,4.27
S5188,Liam,Davis,80.39,72.58,9.16
S5189,Maria,Davis,75.07,,8.17
S5190,Maria,Smith,81.2,,8.38
S5191,Ali,Brown,60.41,88.38,2.87
S5192,Maria,Jones,89.7,54.92,2.71
S5193,Ahmed,Jones,97.41,78.02,5.6
S5194,Ahmed,Johnson,94.56,81.18,4.18
S5195,Liam,Davis,66.07,60.34,5.09
S5196,Omar,Smith,70.3,91.3,0.53
S5197,Ali,Jones,,80.77,9.72
S5198,Omar,Williams,79.76,82.29,0.58
S5199,Omar,Smith,77.4,74.89,1.79
S5200,Liam,Smith,96.33,95.48,6.78
S5201,Emma,Jones,,84.7,1.56
S5202,Liam,Williams,75.75,69.09,1.07
S5203,Sara,Johnson,52.1,61.93,1.54
S5204,Sara,Jones,53.47,53.55,0.62
S5205,Maria,Williams,50.37,58.27,2.51
S5206,Maria,Smith,95.66,99.63,2.71
S5207,Emma,Williams,70.42,70.34,4.99
S5208,Maria,Smith,73.43,94.93,4.39
S5209,Sara,Jones,,,4.74
S5210,Omar,Davis,80.46,71.27,6.16
S5211,Liam,Jones,80.48,98.03,2.31
S5212,John,Brown,64.83,54.56,1.35
S5213,Ahmed,Brown,91.7,,8.79
S5214,John,Brown,58.29,95.96,6.34
S5215,John,Jones,52.66,97.48,0.61
S5216,Sara,Johnson,59.58,92.3,9.61
S5217,John,Jones,63.39,,6.93
S5218,Liam,Davis,64.12,82.61,1.52
S5219,Emma,Williams,83.53,61.02,9.69
S5220,Ali,Jones,60.89,86.53,3.65
S5221,Maria,Jones,83.83,98.92,9.85
S5222,Ali,Smith,54.56,76.3,1.03
S5223,Omar,Smith,57.36,,1.6
S5224,Liam,Smith,75.44,78.67,6.57
S5225,Liam,Jones,,84.53,0.22
S5226,Ahmed,Johnson,92.98,60.41,0.19
S5227,Liam,Williams,98.44,85.96,7.92
S5228,Maria,Williams,82.52,79.37,1.68
S5229,Liam,Davis,83.79,80.62,9.19
S5230,John,Johnson,81.25,65.3,4.26
S5231,Ahmed,Johnson,,57.76,8.74
S5232,Maria,Williams,57.36,81.17,4.18
S5233,Emma,Brown,77.19,79.31,5.3
S5234,Emma,Smith,69.3,66.9,3.17
S5235,Emma,Smith,72.13,64.79,6.58
S5236,Emma,Williams,76.18,67.36,3.18
S5237,John,Johnson,56.42,74.49,2.23
S5238,Liam,Davis,67.97,98.74,0.81
S5239,Ali,Brown,53.17,88.18,0.58
S5240,Maria,Williams,98.98,92.59,3.06
S5241,John,Smith,55.93,75.28,7.36
S5242,Emma,Jones,62.93,76.31,2.06
S5243,Omar,Johnson,94.56,60.22,2.99
S5244,Liam,Jones,74.14,,9.05
S5245,Ali,Davis,56.78,71.08,6.39
S5246,Omar,Williams,69.21,87.12,9.2
S5247,Ahmed,Smith,55.79,,9.11
S5248,Omar,Brown,60.01,55.43,0.63
S5249,Ahmed,Jones,52.6,58.65,9.55
S5250,Ahmed,Brown,71.91,90.58,0.51
S5251,Emma,Davis,90.33,,9.26
S5252,Ahmed,Smith,79.3,63.22,5.47
S5253,Sara,Jones,80.32,96.47,5.33
S5254,Maria,Davis,60.03,82.88,7.13
S5255,Maria,Brown,67.19,55.72,8.79
S5256,Emma,Brown,92.26,57.18,6.17
S5257,Sara,Jones,54.39,63.62,4.25
S5258,Omar,Smith,,79.7,1.12
S5259,John,Brown,74.18,,7.89
S5260,Omar,Williams,91.86,63.72,1.28
S5261,Liam,Davis,65.9,93.53,7.26
S5262,John,Jones,66.94,55.46,5.28
S5263,Ahmed,Johnson,87.58,60.38,3.86
S5264,Ali,Johnson,89.25,98.52,6.13
S5265,John,Smith,61.48,56.74,7.72
S5266,Ali,Williams,98.64,94.41,9.41
S5267,Maria,Brown,54.22,85.2,2.65
S5268,Ali,Johnson,53.43,53.65,9.47
S5269,Maria,Smith,79.78,74.19,9.61
S5270,Sara,Davis,,75.95,8.14
S5271,Sara,Williams,98.04,96.61,8.81
S5272,Emma,Williams,70.25,,6.92
S5273,Emma,Smith,51.26,72.34,0.39
S5274,Ahmed,Smith,,55.62,5.75
S5275,John,Brown,64.48,81.96,7.47
S5276,Ahmed,Smith,71.65,60.54,9.42
S5277,Maria,Brown,,53.88,5.7
S5278,Ahmed,Brown,,99.85,7.94
S5279,Ali,Jones,74.3,63.48,7.05
S5280,Maria,Williams,71.32,,2.81
S5281,Emma,Davis,85.63,,1.55
S5282,Sara,Williams,,91.08,7.51
S5283,Emma,Williams,59.26,53.2,2.34
S5284,John,Jones,,55.27,2.45
S5285,Maria,Brown,,54.51,6.44
S5286,Maria,Brown,58.95,52.35,7.89
S5287,Ali,Smith,,82.97,5.82
S5288,John,Jones,99.72,79.42,8.85
S5289,Sara,Smith,82.61,83.14,2.11
S5290,Omar,Jones,80.33,75.28,2.52
S5291,Maria,Smith,,90.88,6.37
S5292,Maria,Johnson,65.63,77.33,8.29
S5293,Ali,Williams,,95.94,5.39
S5294,Ahmed,Williams,98.45,74.28,0.1
S5295,Liam,Davis,74.84,89.53,6.77
S5296,Sara,Brown,64.51,70.37,8.14
S5297,Emma,Davis,88.51,71.76,2.77
S5298,John,Johnson,,92.45,0.54
S5299,Maria,Davis,,,5.18
S5300,Maria,Williams,90.95,78.25,0.42
S5301,Emma,Brown,56.25,86.32,4.16
S5302,Sara,Johnson,98.84,87.52,0.18
S5303,Liam,Williams,99.28,79.57,2.25
S5304,Ahmed,Smith,96.84,72.4,3.89
S5305,Maria,Jones,74.8,63.04,1.12
S5306,Liam,Johnson,62.3,95.47,1.14
S5307,Sara,Brown,79.1,68.49,8.27
S5308,Emma,Davis,71,89.95,0.41
S5309,Ali,Davis,60.3,,6.89
S5310,Ahmed,Johnson,71.18,61.61,8.14
S5311,John,Brown,,67.28,1.31
S5312,Maria,Johnson,53.55,,1.95
S5313,Sara,Brown,66.67,65.97,6.41
S5314,Ali,Davis,50.89,52.07,3.16
S5315,John,Williams,87.47,58.69,4.76
S5316,Omar,Smith,,62.96,8.36
S5317,Sara,Williams,53.13,58.8,1.38
S5318,Sara,Smith,,60.19,6.2
S5319,John,Davis,51.13,88.45,9.42
S5320,Ali,Williams,79.5,70.6,0.57
S5321,Omar,Williams,88.82,,0.6
S5322,Liam,Johnson,89.39,98.33,5.55
S5323,Liam,Jones,51.71,72.34,9.6
S5324,Emma,Davis,95.32,96.38,2.2
S5325,Ali,Brown,,64.95,3.31
S5326,Ahmed,Davis,78.07,70.03,0.99
S5327,Maria,Brown,74.1,69.81,3.62
S5328,John,Brown,52.24,77.3,0.44
S5329,Emma,Smith,78.1,79.21,3.89
S5330,Omar,Brown,70.47,62.41,5.55
S5331,John,Brown,88.64,89.68,9.75
S5332,John,Johnson,,74.83,8.18
S5333,Ali,Williams,84.18,50.35,8.22
S5334,Maria,Davis,55.07,79.57,2.28
S5335,Ahmed,Davis,56.65,89.9,0.87
S5336,Liam,Brown,56.99,62.52,6.03
S5337,Sara,Jones,52.28,51.89,5.21
S5338,Sara,Davis,77.07,90.36,5.17
S5339,John,Brown,89.7,98.81,1.09
S5340,Liam,Smith,80.52,53.83,4.94
S5341,Liam,Smith,78.75,96.9,1.5
S5342,Maria,Smith,84.03,67.96,4.22
S5343,Omar,Brown,66.98,97.07,0.62
S5344,Omar,Johnson,68.1,82.44,8.57
S5345,Emma,Jones,65.71,94.51,0.13
S5346,Ali,Brown,85.61,89.29,9.39
S5347,Maria,Johnson,58.08,51.4,8.63
S5348,Maria,Johnson,50.65,53.27,7.53
S5349,Ali,Davis,79.81,76.29,9.83
S5350,Liam,Brown,97.12,56.48,0.54
S5351,Omar,Brown,80.47,73.05,6.42
S5352,Omar,Johnson,89.15,97.73,8.49
S5353,Liam,Johnson,83.64,,1.27
S5354,Omar,Johnson,74.87,74.45,5.85
S5355,John,Davis,85.92,69.21,3.94
S5356,Maria,Brown,91.21,81.49,4.36
S5357,Sara,Johnson,61.24,59.69,9.13
S5358,Ali,Smith,,,5.39
S5359,Omar,Brown,61.19,92.94,0.93
S5360,Emma,Davis,72.61,90.57,9.37
S5361,Omar,Smith,,89.46,1.85
S5362,Omar,Williams,67.26,88.55,8.93
S5363,Ahmed,Brown,,72.97,9.71
S5364,John,Williams,93.02,86.44,8.78
S5365,Ali,Johnson,75.77,69.36,6.77
S5366,Ahmed,Davis,76.77,55.04,7.44
S5367,Ahmed,Johnson,93.04,,7
S5368,Emma,Davis,74.53,57.93,4.61
S5369,Maria,Jones,84.08,69.54,2.74
S5370,Emma,Johnson,54.28,64.87,2.85
S5371,Maria,Williams,58.93,79.96,7.31
S5372,Maria,Davis,70.22,68.08,6.26
S5373,Ali,Johnson,74.74,85.28,5.85
S5374,Omar,Brown,98.29,75.61,6.53
S5375,Ali,Davis,98.53,95.97,7.75
S5376,John,Davis,92.56,,7.48
S5377,Maria,Johnson,65.78,84.39,1.05
S5378,Ahmed,Jones,98.2,,3.63
S5379,Omar,Johnson,,,2.64
S5380,Sara,Williams,69.65,68.58,5.38
S5381,John,Williams,85.08,65.27,0.61
S5382,Ali,Davis,50.83,,7.62
S5383,Emma,Davis,57.31,63.26,1.07
S5384,John,Johnson,91.48,75.09,2.71
S5385,John,Williams,82.28,,7.83
S5386,Omar,Williams,68.21,,0.52
S5387,John,Jones,75.03,57.89,6.6
S5388,John,Brown,95.26,63.61,9.24
S5389,Sara,Jones,81.58,55.05,6.18
S5390,Liam,Smith,69.91,96.33,7.13
S5391,Emma,Jones,56.02,93.63,7.92
S5392,Emma,Johnson,,65.42,2.22
S5393,Emma,Brown,98.92,62.35,5.81
S5394,Maria,Johnson,71.87,95.27,3.09
S5395,Ahmed,Smith,73.59,50.09,2.49
S5396,Liam,Brown,74.93,80.03,1.92
S5397,Emma,Davis,94.21,95.8,5.85
S5398,John,Williams,80.2,,7.95
S5399,John,Jones,84.68,50.15,8.76
S5400,Emma,Johnson,69.47,60.94,4.29
S5401,Omar,Smith,51.45,96.12,3.73
S5402,Emma,Williams,96.55,50.85,6.87
S5403,John,Jones,97.46,69.74,7.8
S5404,Maria,Williams,97.46,89.49,2.53
S5405,Ali,Jones,,,2.97
S5406,Ali,Davis,90.76,73.88,5.33
S5407,Liam,Brown,84.23,61.62,4.44
S5408,Liam,Williams,92.23,79.99,7.06
S5409,Emma,Williams,80.03,63.19,5.04
S5410,Sara,Williams,,62.76,1.12
S5411,Emma,Brown,69.56,90.38,1.66
S5412,Omar,Smith,98.56,57.71,9.02
S5413,Emma,Jones,67.56,50.28,2.27
S5414,Liam,Davis,,66.84,0.5
S5415,Ali,Williams,54.66,74.55,7.31
S5416,John,Brown,66.71,85.25,6.84
S5417,Emma,Smith,67.55,89.06,6
S5418,John,Jones,52.58,83.18,5.02
S5419,John,Brown,55.95,81.33,9.7
S5420,Sara,Davis,,83.29,1.2
S5421,John,Davis,,63.58,5.1
S5422,Ali,Jones,53.17,,5.64
S5423,Maria,Williams,64.94,80.82,0.22
S5424,Maria,Davis,50.51,53.28,4.12
S5425,Ahmed,Smith,84.78,,7.83
S5426,Omar,Brown,81.02,70.32,4.71
S5427,Emma,Smith,82.25,76.67,8.75
S5428,Omar,Williams,68.72,74.32,6.45
S5429,Ali,Smith,60.41,85.91,7.66
S5430,John,Smith,86.02,73.67,8.04
S5431,Maria,Johnson,,,6.9
S5432,Omar,Smith,56.93,69.02,7.49
S5433,Ali,Jones,74.34,76.27,6.95
S5434,Maria,Brown,62.44,50.16,5.5
S5435,John,Johnson,,65.52,5.67
S5436,Omar,Brown,86.72,,1.9
S5437,Maria,Brown,76.9,66.68,8.27
S5438,Emma,Williams,60.81,62.66,3.12
S5439,Liam,Williams,65.5,77.18,5.36
S5440,Emma,Johnson,98.33,,2.5
S5441,Ahmed,Davis,92.43,76.58,6.96
S5442,Ahmed,Williams,94,65.18,9.75
S5443,Maria,Williams,73,69.16,8.02
S5444,Liam,Williams,81.19,89.57,6.19
S5445,Ali,Brown,68.84,,5.68
S5446,Emma,Johnson,53.89,72.31,4.9
S5447,Ali,Brown,70.05,78.88,2.05
S5448,Liam,Jones,79.7,88.34,3.48
S5449,Ali,Brown,64.36,87.29,4.06
S5450,Liam,Jones,92.4,59.27,9.45
S5451,Maria,Smith,57.56,,4.26
S5452,Ali,Smith,68.36,67.41,5.86
S5453,Emma,Jones,56.25,59.38,9.22
S5454,John,Jones,70.24,50.61,5.18
S5455,Ahmed,Brown,51.98,58.7,2.51
S5456,John,Jones,63.63,90.41,3.81
S5457,Ali,Johnson,70.04,77.3,3.76
S5458,John,Smith,,67.08,7.15
S5459,Emma,Smith,77.18,80.42,2.96
S5460,Emma,Davis,63.75,,7.3
S5461,Ali,Jones,76.15,67.72,8.89
S5462,Maria,Williams,75.45,73.3,3.36
S5463,John,Williams,65.81,53.21,1.35
S5464,Maria,Jones,91.51,79.85,6.39
S5465,Maria,Johnson,77.28,67.82,3.61
S5466,Liam,Williams,66.61,71.68,5.34
S5467,Sara,Davis,97.37,71.13,6.34
S5468,Ali,Jones,92.26,81.62,4.08
S5469,Ahmed,Johnson,99.13,78.62,9.25
S5470,Emma,Johnson,84.61,71.11,4
S5471,Emma,Brown,68.91,50.85,3.07
S5472,Ali,Johnson,64.04,81.05,8.86
S5473,Liam,Williams,83.17,93.98,1.36
S5474,Omar,Williams,99.04,88.48,1.24
S5475,Omar,Jones,81.34,99.08,9.36
S5476,Omar,Jones,94.08,56.95,2.09
S5477,Liam,Johnson,66.46,61.13,1.48
S5478,Ahmed,Davis,,76.96,5.35
S5479,Emma,Smith,95.31,61.79,0.47
S5480,Ali,Brown,87.84,51.73,6.2
S5481,Liam,Smith,,70.11,4.53
S5482,Emma,Johnson,88.74,64.38,6.4
S5483,Maria,Johnson,72.43,63.19,2.84
S5484,John,Smith,76.55,97.66,9.05
S5485,John,Brown,95.03,61.92,2.71
S5486,Liam,Smith,77.58,56.47,6.38
S5487,Emma,Jones,62.77,56.27,9.45
S5488,Sara,Williams,71.78,90.32,4.01
S5489,Ahmed,Davis,,85.74,1.61
S5490,Omar,Jones,54.84,56.47,0.68
S5491,Ahmed,Williams,87.19,,9.63
S5492,Ahmed,Davis,55.47,87.37,7.64
S5493,Liam,Davis,,63.73,9.19
S5494,Maria,Davis,90.23,99.08,6.99
S5495,Ahmed,Johnson,73.38,77.03,3.42
S5496,John,Davis,92.1,59.6,1.23
S5497,Maria,Brown,67.09,92.94,9.29
S5498,Ali,Smith,97.88,65.97,4.9
S5499,Ahmed,Brown,60.47,64.44,3.97
S5500,Ahmed,Smith,51.91,66.37,5.78
S5501,Ali,Jones,93.62,88.41,1.07
S5502,Ahmed,Jones,87.61,58.66,3.09
S5503,Ali,Smith,61.6,69.09,6.38
S5504,Maria,Brown,99.24,51.54,1
S5505,John,Smith,75.11,91.33,1.35
S5506,Ali,Davis,97.55,67.04,5.11
S5507,Sara,Johnson,75.25,62.41,6.23
S5508,Liam,Jones,73.59,78.99,1.87
S5509,Liam,Johnson,72.46,85.25,0.33
S5510,Ali,Davis,66.74,90.64,9.58
S5511,Liam,Davis,76.69,67.39,0.27
S5512,Ahmed,Jones,72.63,90.62,0.02
S5513,Omar,Jones,51.84,73.24,3.23
S5514,Omar,Davis,63.02,55.06,2.22
S5515,Liam,Williams,60.66,92.32,5.74
S5516,Maria,Johnson,93.37,77.38,8.94
S5517,Emma,Johnson,79.94,80.12,4.81
S5518,Maria,Williams,88.18,96.87,7.73
S5519,Emma,Brown,97.84,77.96,9.09
S5520,Omar,Johnson,82.2,50.28,1.89
S5521,Omar,Smith,99.13,,4.88
S5522,Ali,Davis,65.59,64.24,6.42
S5523,John,Davis,59.31,75.09,3.32
S5524,Sara,Williams,70.17,60.24,7.4
S5525,Maria,Johnson,73.54,64.85,7.05
S5526,Ahmed,Brown,94.77,84.33,4.21
S5527,Emma,Johnson,78,71.48,0.88
S5528,Liam,Davis,64.61,81.36,0.12
S5529,Ahmed,Jones,,91.18,3.69
S5530,John,Smith,75.29,67.04,0.82
S5531,Emma,Williams,58.11,78.42,7.82
S5532,Maria,Jones,78.84,88.88,3.34
S5533,Ali,Brown,95.57,85.76,6.66
S5534,Ahmed,Jones,92.13,76.99,3.46
S5535,John,Jones,79.34,69.17,7.96
S5536,Maria,Brown,68.85,70.38,8.88
S5537,Omar,Jones,54.35,71.66,8.38
S5538,Omar,Williams,73.48,67.44,4.84
S5539,Maria,Davis,87.6,84.95,0.84
S5540,Maria,Johnson,68.01,56.27,3.72
S5541,Maria,Jones,,,4.24
S5542,Emma,Williams,96.57,88.95,9.6
S5543,Maria,Johnson,91.08,64.91,5.65
S5544,Ahmed,Johnson,,52.13,6.41
S5545,John,Jones,56.84,85.57,7.82
S5546,Emma,Williams,57.25,86.72,5.68
S5547,Maria,Davis,55.16,98.18,5.98
S5548,Sara,Jones,80.81,62.69,2.45
S5549,Liam,Brown,55.78,54.14,0.59
S5550,Sara,Johnson,92.13,95.76,7.21
S5551,John,Jones,99.65,62.93,8.49
S5552,Omar,Johnson,68.32,86.08,4.12
S5553,Ali,Williams,72.68,53.03,5.49
S5554,Ali,Smith,85.58,88.03,3.07
S5555,Liam,Jones,96.86,56.35,4.5
S5556,Omar,Davis,94.7,84.78,2.09
S5557,Emma,Jones,52.88,76.62,7.6
S5558,Emma,Johnson,,,4.92
S5559,Emma,Williams,87.73,51.85,5.47
S5560,Ali,Brown,84.44,64.6,0.37
S5561,Sara,Davis,56.66,53.48,6.22
S5562,Ali,Williams,75.1,93.96,2.03
S5563,Ahmed,Jones,89.04,79.7,3.83
S5564,Maria,Brown,60.94,76.75,4.13
S5565,Emma,Williams,,56.57,4.49
S5566,Sara,Smith,52.65,74.45,2.27
S5567,John,Davis,89.11,69.94,8.5
S5568,Liam,Johnson,80.79,65.79,4.28
S5569,John,Williams,65.76,88.61,6.12
S5570,Maria,Williams,86.05,53.06,6.14
S5571,Sara,Smith,89.12,82.33,6.07
S5572,Ali,Jones,96.69,91.15,5.59
S5573,Ali,Davis,68.39,95.37,8.23
S5574,Ahmed,Davis,84.3,87.3,8.13
S5575,Ahmed,Johnson,80.13,64.12,4.17
S5576,Ali,Williams,76.26,80.03,6.36
S5577,John,Brown,94.52,57.07,1.03
S5578,Liam,Williams,50.16,55.85,0.91
S5579,Emma,Johnson,64.11,81.93,4.8
S5580,John,Williams,76.91,92.56,9
S5581,Liam,Smith,58.91,53.36,6.5
S5582,Ahmed,Williams,95.39,55.3,6.69
S5583,Maria,Williams,82.38,78.28,1.58
S5584,Liam,Brown,73.89,60.91,4.53
S5585,Ali,Smith,90.74,80.59,4.01
S5586,Ahmed,Smith,72.54,60.73,7.83
S5587,Ahmed,Williams,77.93,55.82,1.38
S5588,Emma,Davis,50.14,77.28,5.39
S5589,Ali,Brown,68.29,93.11,9.11
S5590,Emma,Williams,56.94,84.26,8.92
S5591,Ali,Williams,84.48,90.94,8.52
S5592,Emma,Johnson,73.95,63.32,3.75
S5593,Liam,Johnson,65.09,94.3,9.41
S5594,John,Davis,73.39,68.85,8.05
S5595,Maria,Brown,60.48,92.62,8.51
S5596,Maria,Jones,96.25,73.56,9.32
S5597,Ali,Johnson,52.7,63.39,9.37
S5598,Sara,Jones,93.27,,2.4
S5599,Omar,Smith,,78.38,1.28
S5600,Ahmed,Johnson,80.95,53.95,6.91
S5601,Ahmed,Johnson,,96.5,5.63
S5602,Ali,Brown,98.33,63.57,3.27
S5603,Liam,Davis,,66.78,6.84
S5604,Emma,Jones,79.44,61.67,0.62
S5605,Sara,Johnson,,50.15,0.47
S5606,John,Johnson,94.05,,3.54
S5607,Emma,Brown,,79.53,1.94
S5608,Emma,Brown,99.52,,7.19
S5609,Ali,Davis,85.07,52.05,9.48
S5610,Ali,Jones,60.44,96.43,6.62
S5611,Liam,Smith,70.28,,6.55
S5612,Ahmed,Davis,66.72,95.65,0.07
S5613,Ali,Smith,,55.36,5.12
S5614,Ali,Williams,88.02,87.2,8.17
S5615,Ali,Johnson,79.21,,6.54
S5616,Liam,Jones,51.9,67.91,2.28
S5617,Ahmed,Davis,93.87,53.96,8.48
S5618,John,Johnson,64.84,80.24,9.64
S5619,John,Jones,99.85,51.32,2.79
S5620,Omar,Jones,97.71,75.06,2.07
S5621,Omar,Jones,97.03,80.21,3.39
S5622,Ali,Johnson,90.56,86.63,0.63
S5623,Omar,Davis,61.03,99.57,8.73
S5624,Ahmed,Brown,76.63,63,9.29
S5625,Liam,Johnson,61.22,66.12,6.33
S5626,John,Jones,62.98,67.06,7.64
S5627,Emma,Davis,80.55,86.58,6.69
S5628,John,Williams,52.04,96.59,3.77
S5629,John,Smith,98.47,98.72,6.32
S5630,Ahmed,Jones,95.93,97.29,8.36
S5631,Omar,Williams,69.04,93.97,8.1
S5632,Emma,Brown,75.77,99.55,0.81
S5633,Ahmed,Jones,73.31,68.8,4.63
S5634,Ali,Williams,94.11,97.42,3.97
S5635,Liam,Jones,,88.05,7.52
S5636,Maria,Johnson,63.91,58.42,5.01
S5637,John,Davis,72.34,52.27,3.5
S5638,Maria,Williams,71.45,60.72,7.06
S5639,Liam,Davis,97.97,88.94,4.74
S5640,Liam,Johnson,,81.58,2.57
S5641,Ahmed,Johnson,,61.22,8.9
S5642,Ahmed,Davis,94.03,87.1,1.13
S5643,Ahmed,Williams,94.83,57.07,0.18
S5644,Maria,Davis,93.59,91.09,1.44
S5645,Ahmed,Davis,75.55,,1.64
S5646,Liam,Smith,82.99,98.63,5.38
S5647,Ali,Williams,78.17,57.51,6.25
S5648,Ahmed,Smith,53.47,95.33,4.49
S5649,Sara,Jones,79.79,67.06,2.04
S5650,Omar,Davis,50.68,70.8,1.32
S5651,Maria,Jones,66.25,73.42,4.92
S5652,Sara,Williams,96.61,81.35,5.65
S5653,Ahmed,Davis,65.2,99.74,3.04
S5654,Liam,Jones,96.99,,2.2
S5655,Ali,Brown,62.51,96.34,0.81
S5656,John,Johnson,65.73,62.75,0.26
S5657,Emma,Davis,81.42,69.92,1.06
S5658,Omar,Johnson,88.08,75.22,7.42
S5659,Emma,Smith,75.07,66.15,3.44
S5660,Ahmed,Jones,,98.84,0.27
S5661,Omar,Smith,52.01,86.28,5.08
S5662,Omar,Davis,96.11,73.94,5.36
S5663,Ali,Johnson,59.82,87.57,4.29
S5664,Omar,Johnson,94.21,73.37,1.11
S5665,Maria,Jones,70.04,50.86,7.55
S5666,Sara,Davis,91.64,77.16,6.89
S5667,Sara,Brown,83.58,81.26,3.95
S5668,Sara,Brown,58.8,99.06,3.81
S5669,Maria,Jones,95.9,52.04,1.56
S5670,Emma,Davis,62.28,75.6,7.54
S5671,Ali,Jones,62.21,54.91,6
S5672,Omar,Davis,90.71,57.45,0.86
S5673,Maria,Smith,55.29,80.52,3.78
S5674,Sara,Jones,61.1,61.58,9.04
S5675,Ahmed,Davis,75.18,,4.52
S5676,John,Brown,91.52,75.71,3.25
S5677,Omar,Davis,57.37,60.91,6.44
S5678,Maria,Davis,77.38,74.69,2.03
S5679,Liam,Jones,,50.04,5.24
S5680,Maria,Smith,93.03,93.14,6.7
S5681,Ali,Smith,96.78,50.63,8.55
S5682,Ali,Smith,89.23,,6.93
S5683,Maria,Smith,82.64,80.58,3.84
S5684,Sara,Williams,71.68,98.68,7.68
S5685,John,Jones,55.61,92.8,8.98
S5686,Omar,Johnson,85.49,62.6,4.78
S5687,Ali,Jones,99.64,59.83,0.05
S5688,Omar,Williams,86.84,81.31,8.81
S5689,Sara,Smith,50.84,91.13,1.65
S5690,Omar,Williams,74.81,68.1,1.26
S5691,Ahmed,Brown,80.73,71.62,3.08
S5692,Ali,Brown,,55.77,3.8
S5693,Sara,Jones,85.99,,7.99
S5694,Sara,Jones,,78.42,3.89
S5695,John,Johnson,61.17,55.13,0.49
S5696,John,Johnson,97.11,60.1,6.36
S5697,Ahmed,Brown,84.83,61.73,6.71
S5698,Sara,Smith,61.84,72.2,8.14
S5699,Emma,Williams,66.12,52.28,3.99
S5700,Sara,Johnson,96.1,,0.86
S5701,John,Davis,94.37,96.43,5.53
S5702,Emma,Johnson,70.26,51.22,1.21
S5703,Ali,Smith,51.92,81.55,0.17
S5704,Ali,Smith,52.42,91.79,7.79
S5705,Omar,Jones,64.2,,4.03
S5706,Maria,Williams,81.46,56.58,5.25
S5707,John,Smith,79.21,52.17,6.63
S5708,Maria,Johnson,81.69,,4.01
S5709,Emma,Johnson,85.86,77.61,0.51
S5710,John,Brown,50.95,,2.53
S5711,Ahmed,Smith,55.25,91.58,1.94
S5712,Sara,Davis,,86.78,9.77
S5713,Ahmed,Jones,57.74,63.82,7.4
S5714,Emma,Williams,,87.67,4.52
S5715,John,Davis,,62.25,0.63
S5716,Liam,Jones,,83.76,1.16
S5717,Emma,Johnson,87.63,55.93,8.13
S5718,Liam,Davis,,84.61,9.45
S5719,Sara,Jones,83.29,61.94,0.31
S5720,Ali,Johnson,86.77,78.62,9.1
S5721,Ali,Johnson,63.59,58.62,3.81
S5722,Emma,Johnson,99.65,86.3,2.14
S5723,Maria,Johnson,59.16,53.04,1.02
S5724,John,Johnson,60.72,58.27,7.72
S5725,John,Brown,64.45,59.21,4.69
S5726,Ali,Davis,98.77,52.07,8.32
S5727,Omar,Jones,99.41,87.25,2.26
S5728,Ahmed,Brown,89.74,99.05,6.79
S5729,Omar,Brown,81.45,88.92,1.18
S5730,Sara,Smith,76,93.03,0.9
S5731,Ahmed,Smith,98.53,50.3,1.33
S5732,Ahmed,Smith,84.78,,8.09
S5733,Emma,Williams,97.24,77.95,6.56
S5734,Ali,Smith,65.83,98.89,1.66
S5735,Omar,Jones,,83.04,3.85
S5736,Omar,Brown,92.74,68.71,7.64
S5737,Ali,Jones,57.49,57.31,2.86
S5738,Omar,Davis,97.3,57.64,9.21
S5739,Liam,Smith,75.37,68.14,9.15
S5740,Ali,Williams,96.32,85.69,5.53
S5741,Emma,Davis,66.84,51.59,6.32
S5742,Maria,Williams,85.8,92.61,6.53
